CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
48439111550,Texas,Tarrant County,1,12483,3671,0,14,0.11,0,0,0,0,0,0,8.6,87122,1,1,1,1,1,0,0,0,6191,11840,6191,990,1893,990,11840,94.85,1893,15.16,4139,33.16,419,3.36,5348,42.85,4019,32.20,1127,9.03,12,0.10,63,0.51,1270,10.17,2613,20.93,31,0.85,280,7.62,6191,49.59,990,7.93,2175,17.42,227,1.82,2652,21.24,2067,16.56,667,5.34,7,0.06,38,0.31,760,6.09,1498,12.00,16,0.44,144,3.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2145,4368,441,5562,4274,1223,12,64,1348,2724,30,307
48439111551,Texas,Tarrant County,1,7066,2114,0,0,0.00,0,0,0,0,0,0,1.4,127523,0,1,0,1,0,0,0,0,460,4952,460,0,524,0,4952,70.08,524,7.42,1830,25.89,232,3.29,3341,47.29,923,13.07,358,5.06,6,0.08,19,0.27,305,4.31,585,8.28,36,1.72,79,3.72,460,6.52,0,0.00,184,2.61,12,0.17,302,4.27,91,1.28,35,0.49,0,0.00,1,0.02,31,0.44,51,0.72,0,0.00,7,0.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,633,2518,339,4476,1399,713,6,30,442,845,37,117
48439111552,Texas,Tarrant County,1,3461,1457,0,0,0.00,0,0,0,0,0,0,8.6,92273,0,1,0,1,0,0,0,0,NULL,2789,NULL,NULL,787,NULL,2789,80.59,787,22.73,551,15.92,577,16.67,2377,68.67,174,5.01,112,3.23,2,0.06,8,0.23,118,3.40,258,7.46,65,4.43,82,5.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,981,671,693,2922,236,129,2,12,160,322,68,93
48439111553,Texas,Tarrant County,1,3970,1911,0,6,0.15,0,1,0,0,0,1,14.1,61383,0,1,0,1,0,0,0,0,NULL,796,NULL,NULL,188,NULL,796,20.05,188,4.73,156,3.92,130,3.28,657,16.55,52,1.31,46,1.15,0,0.00,5,0.12,37,0.92,91,2.29,5,0.24,27,1.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1340,726,338,2569,702,342,2,21,334,584,25,147
48439113001,Texas,Tarrant County,1,3797,1669,0,0,0.00,0,0,0,0,0,0,0.6,99167,1,1,1,1,1,0,0,0,3797,3797,3797,333,333,333,3797,100.00,333,8.78,824,21.70,423,11.14,2677,70.50,592,15.59,238,6.27,2,0.05,23,0.61,265,6.98,557,14.67,13,0.77,38,2.25,3797,100.00,333,8.78,824,21.70,423,11.14,2677,70.50,592,15.59,238,6.27,2,0.05,23,0.61,265,6.98,557,14.67,13,0.77,38,2.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,272,824,423,2677,592,238,2,23,265,557,10,31
48439113002,Texas,Tarrant County,1,6606,2335,0,66,1.00,1,1,1,1,1,1,17.4,50459,1,1,1,1,1,0,0,1,4016,5550,4016,2228,2980,2228,5550,84.01,2980,45.11,1840,27.86,344,5.20,2085,31.56,1871,28.32,190,2.88,0,0.00,42,0.64,1362,20.62,2531,38.31,199,8.54,439,18.78,4016,60.80,2228,33.73,1301,19.69,281,4.26,1589,24.05,1268,19.20,129,1.95,0,0.00,40,0.60,991,15.00,1935,29.29,163,6.98,315,13.49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3560,2150,398,2626,2086,248,0,52,1594,3059,184,527
48439113102,Texas,Tarrant County,1,4575,2277,0,0,0.00,0,0,0,0,0,0,12.3,94524,1,1,1,1,1,0,0,0,980,4059,980,231,1067,231,4059,88.71,1067,23.33,751,16.42,366,8.01,2749,60.09,827,18.08,163,3.56,4,0.08,15,0.34,301,6.57,539,11.79,64,2.80,183,8.02,980,21.43,231,5.05,193,4.23,90,1.96,621,13.58,232,5.07,39,0.84,0,0.00,1,0.03,87,1.91,131,2.86,9,0.40,45,1.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1165,843,385,3047,980,177,6,20,345,633,86,199
48439113104,Texas,Tarrant County,1,3319,1848,0,0,0.00,0,1,0,0,0,1,15.3,55375,0,1,0,1,0,0,0,0,NULL,722,NULL,NULL,304,NULL,722,21.75,304,9.16,140,4.23,25,0.77,374,11.26,215,6.49,41,1.23,0,0.01,2,0.07,90,2.70,116,3.51,16,0.87,49,2.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1621,558,135,1850,875,224,2,14,354,518,55,267
48439113107,Texas,Tarrant County,1,2396,1044,0,0,0.00,0,0,0,0,0,0,10.4,107829,0,1,0,1,0,0,0,0,459,1527,459,94,249,94,1527,63.75,249,10.39,313,13.07,264,11.01,1352,56.42,55,2.31,66,2.74,0,0.00,3,0.11,52,2.16,117,4.89,10,1.00,10,0.94,459,19.17,94,3.92,100,4.18,44,1.83,395,16.49,24,0.99,30,1.23,0,0.00,1,0.04,10,0.41,38,1.57,4,0.42,3,0.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,274,455,548,2116,78,103,1,14,84,194,10,15
48439113108,Texas,Tarrant County,1,4400,1690,0,0,0.00,0,0,0,0,0,0,9.0,125150,1,1,1,1,1,0,0,0,1819,4176,1819,192,687,192,4176,94.92,687,15.62,927,21.07,816,18.54,3536,80.35,139,3.16,277,6.29,2,0.05,22,0.50,201,4.57,336,7.63,23,1.35,88,5.19,1819,41.35,192,4.37,428,9.73,303,6.89,1519,34.51,67,1.53,132,3.01,2,0.04,12,0.27,88,1.99,136,3.09,5,0.30,37,2.18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,770,974,858,3717,144,290,2,23,224,367,24,95
48439113109,Texas,Tarrant County,1,3942,1906,0,8,0.20,0,0,0,0,0,0,17.5,74550,1,1,1,1,1,0,0,0,831,2520,831,399,954,399,2520,63.94,954,24.19,555,14.08,126,3.18,1308,33.18,761,19.31,195,4.96,2,0.05,12,0.32,241,6.12,404,10.25,24,1.26,125,6.53,831,21.07,399,10.12,192,4.87,9,0.24,321,8.13,412,10.46,6,0.16,2,0.04,5,0.12,85,2.16,126,3.19,10,0.55,45,2.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542,856,219,2162,1076,321,2,16,365,617,37,192
48439113110,Texas,Tarrant County,1,4183,2426,0,0,0.00,0,0,0,0,0,0,9.8,65153,0,1,0,1,0,0,0,0,NULL,1504,NULL,NULL,295,NULL,1504,35.95,295,7.06,275,6.58,30,0.71,585,13.98,657,15.70,44,1.04,1,0.03,10,0.23,207,4.96,347,8.30,34,1.39,64,2.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,948,668,320,2179,1299,155,6,20,524,856,60,173
48439113111,Texas,Tarrant County,1,3369,1492,0,0,0.00,0,1,0,0,0,1,34.9,32955,0,1,0,1,0,0,0,0,NULL,585,NULL,NULL,322,NULL,585,17.36,322,9.57,151,4.47,36,1.06,260,7.72,231,6.87,28,0.84,0,0.00,3,0.08,62,1.85,108,3.22,31,2.06,55,3.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2926,983,88,1255,1343,105,0,25,641,1040,310,446
48439113112,Texas,Tarrant County,1,2894,1103,0,0,0.00,0,0,0,0,0,0,17.4,105250,0,1,0,1,0,0,0,0,NULL,1977,NULL,NULL,713,NULL,1977,68.31,713,24.64,565,19.51,232,8.03,1286,44.43,362,12.51,62,2.16,5,0.16,6,0.21,256,8.84,548,18.92,27,2.46,90,8.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,834,815,293,1731,635,92,6,10,420,870,42,128
48439113113,Texas,Tarrant County,1,3625,2138,0,0,0.00,0,0,0,0,0,0,9.1,81792,1,1,1,1,1,0,0,0,3625,3625,3625,678,678,678,3625,100.00,678,18.71,485,13.38,69,1.90,1772,48.88,1268,34.98,267,7.37,4,0.11,16,0.44,298,8.22,519,14.32,27,1.26,15,0.70,3625,100.00,678,18.71,485,13.38,69,1.90,1772,48.88,1268,34.98,267,7.37,4,0.11,16,0.44,298,8.22,519,14.32,27,1.26,15,0.70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,627,485,69,1772,1268,267,4,16,298,519,30,14
48439113114,Texas,Tarrant County,1,3899,2061,0,0,0.00,0,0,0,0,0,0,4.2,90313,1,1,1,1,1,0,0,0,1728,2186,1728,578,715,578,2186,56.07,715,18.35,463,11.88,129,3.32,1110,28.46,686,17.60,200,5.12,4,0.10,5,0.12,182,4.67,297,7.61,24,1.17,49,2.40,1728,44.32,578,14.84,381,9.78,69,1.77,771,19.78,645,16.55,135,3.46,4,0.10,3,0.08,169,4.35,261,6.70,21,1.00,41,1.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,706,687,206,2149,1111,305,5,13,316,556,17,100
48439113115,Texas,Tarrant County,1,3459,1645,0,0,0.00,0,1,0,0,0,1,10.0,43438,0,1,0,1,0,0,0,0,221,3453,221,117,1601,117,3453,99.81,1601,46.28,820,23.71,178,5.16,1823,52.70,833,24.07,103,2.97,1,0.03,25,0.72,668,19.32,1067,30.84,34,2.06,181,11.03,221,6.40,117,3.39,55,1.58,8,0.22,101,2.92,60,1.73,3,0.10,0,0.01,2,0.07,54,1.56,83,2.39,1,0.08,12,0.70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1568,822,179,1828,833,103,1,25,669,1068,29,162
48439113116,Texas,Tarrant County,1,3783,2005,0,0,0.00,1,1,1,1,1,1,10.0,47813,1,1,1,1,1,0,0,1,956,3783,956,301,1357,301,3783,100.00,1357,35.87,792,20.94,91,2.41,1451,38.36,1499,39.62,279,7.38,3,0.08,19,0.50,532,14.06,787,20.80,201,10.03,163,8.12,956,25.27,301,7.94,176,4.64,17,0.46,375,9.91,397,10.48,60,1.59,0,0.01,5,0.13,119,3.14,206,5.45,65,3.24,42,2.12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1870,792,91,1451,1499,279,3,19,532,787,239,197
48439113206,Texas,Tarrant County,1,5360,2105,0,0,0.00,0,1,0,0,0,1,20.9,58909,0,1,0,1,0,0,0,0,NULL,2597,NULL,NULL,1163,NULL,2597,48.45,1163,21.70,586,10.94,451,8.42,1987,37.08,156,2.91,60,1.12,3,0.06,35,0.66,355,6.62,525,9.80,81,3.84,219,10.41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2449,1341,731,4017,237,133,11,81,881,1410,157,432
48439113207,Texas,Tarrant County,1,4221,1515,0,0,0.00,0,0,0,0,0,0,2.0,103935,1,1,1,1,1,0,0,0,1854,3909,1854,113,358,113,3909,92.61,358,8.49,974,23.06,362,8.58,3571,84.59,92,2.17,70,1.67,6,0.14,17,0.41,153,3.62,351,8.31,0,0.00,32,2.11,1854,43.92,113,2.68,454,10.76,181,4.28,1711,40.54,39,0.93,25,0.60,4,0.09,8,0.18,67,1.59,149,3.52,0,0.00,15,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,404,1054,383,3856,109,71,6,18,161,377,0,35
48439113210,Texas,Tarrant County,1,6724,2583,0,0,0.00,0,0,0,0,0,0,4.5,104265,1,1,1,1,1,0,0,0,6722,6724,6722,847,847,847,6724,100.00,847,12.60,1645,24.46,884,13.15,6075,90.35,162,2.41,137,2.04,11,0.16,38,0.57,301,4.48,610,9.07,54,2.09,36,1.39,6722,99.96,847,12.59,1644,24.46,884,13.14,6073,90.32,162,2.41,137,2.04,11,0.16,38,0.56,301,4.47,610,9.07,54,2.09,36,1.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,920,1645,884,6075,162,137,11,38,301,610,59,38
48439113212,Texas,Tarrant County,1,4092,1761,0,26,0.64,0,0,0,0,0,0,7.7,91164,0,1,0,1,0,0,0,0,NULL,2826,NULL,NULL,706,NULL,2826,69.05,706,17.26,515,12.59,595,14.55,2339,57.17,117,2.86,107,2.61,15,0.37,16,0.39,231,5.65,384,9.37,53,3.04,104,5.89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1120,744,881,3498,145,130,16,25,278,509,106,146
48439113213,Texas,Tarrant County,1,3447,1385,0,82,2.38,0,0,0,0,0,0,4.6,65938,0,1,0,1,0,0,0,0,NULL,2038,NULL,NULL,480,NULL,2038,59.13,480,13.91,393,11.39,530,15.38,1792,51.97,56,1.62,15,0.43,10,0.29,15,0.43,151,4.39,296,8.58,25,1.83,25,1.80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,844,680,749,2959,108,60,10,21,289,528,47,40
48439113214,Texas,Tarrant County,1,4761,1763,0,97,2.04,0,0,0,0,0,0,12.9,74861,1,1,1,1,1,0,0,0,1648,3729,1648,175,595,175,3729,78.32,595,12.51,922,19.36,344,7.22,3100,65.11,190,3.99,111,2.33,7,0.15,25,0.52,296,6.22,563,11.82,3,0.17,84,4.76,1648,34.61,175,3.67,405,8.51,122,2.55,1350,28.35,89,1.87,62,1.30,3,0.06,11,0.23,133,2.80,222,4.65,0,0.00,40,2.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1132,1242,400,3911,293,127,7,28,395,817,7,121
48439113215,Texas,Tarrant County,1,4796,1763,0,1,0.02,0,0,0,0,0,0,9.0,70990,1,1,1,1,1,0,0,0,3662,4796,3662,659,970,659,4796,100.00,970,20.23,1209,25.21,436,9.09,4194,87.45,204,4.25,122,2.54,1,0.02,23,0.48,252,5.25,609,12.70,16,0.90,101,5.75,3662,76.35,659,13.74,889,18.54,347,7.23,3246,67.68,127,2.65,94,1.96,0,0.01,15,0.32,179,3.73,415,8.66,9,0.51,79,4.48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1044,1209,436,4194,204,122,1,23,252,609,16,102
48439113216,Texas,Tarrant County,1,5299,2346,0,0,0.00,0,0,0,0,0,0,15.3,65962,1,1,1,1,1,0,0,0,1241,3379,1241,522,1036,522,3379,63.76,1036,19.55,739,13.95,540,10.20,2892,54.58,187,3.54,84,1.59,3,0.05,37,0.71,175,3.30,496,9.37,69,2.96,92,3.91,1241,23.43,522,9.85,310,5.85,210,3.97,1034,19.51,104,1.97,24,0.45,1,0.02,8,0.15,71,1.34,184,3.47,28,1.19,35,1.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1439,1199,689,4363,358,179,5,58,336,856,96,132
